prompt	param	functionname	return	list	dict	input	print	squareBrace	curlyBrace	array	variable	element	example	key	number	output	consecutive	represent	int	index	length	paramMean	functionnameMean	returnMean	listMean	dictMean	inputMean	printMean	squareBraceMean	curlyBraceMean	arrayMean	variableMean	elementMean	exampleMean	keyMean	numberMean	outputMean	consecutiveMean	representMean	intMean	indexMean	paramInd	functionnameInd	returnInd	listInd	dictInd	inputInd	printInd	squareBraceInd	curlyBraceInd	arrayInd	variableInd	elementInd	exampleInd	keyInd	numberInd	outputInd	consecutiveInd	representInd	intInd	indexInd
3621	0	0	0	3	0	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	20	0.0	0.0	0.0	0.15	0.0	0.15	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3592	0	0	5	0	0	5	4	0	0	0	0	4	0	0	4	0	4	4	0	0	28	0.0	0.0	0.17857142857142858	0.0	0.0	0.17857142857142858	0.14285714285714285	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3589	0	0	1	1	0	2	2	0	0	2	0	0	0	0	2	0	0	0	0	0	24	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0
3593	0	0	4	0	0	5	4	0	0	0	0	3	0	0	3	0	3	3	0	0	28	0.0	0.0	0.14285714285714285	0.0	0.0	0.17857142857142858	0.14285714285714285	0.0	0.0	0.0	0.0	0.10714285714285714	0.0	0.0	0.10714285714285714	0.0	0.10714285714285714	0.10714285714285714	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3594	0	0	4	0	0	5	4	0	0	0	0	3	0	0	3	0	3	3	0	0	32	0.0	0.0	0.125	0.0	0.0	0.15625	0.125	0.0	0.0	0.0	0.0	0.09375	0.0	0.0	0.09375	0.0	0.09375	0.09375	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3595	0	0	4	0	0	5	4	0	0	0	0	3	0	0	3	0	3	3	0	0	32	0.0	0.0	0.125	0.0	0.0	0.15625	0.125	0.0	0.0	0.0	0.0	0.09375	0.0	0.0	0.09375	0.0	0.09375	0.09375	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3596	0	0	4	0	0	5	4	0	0	0	0	3	0	0	3	0	3	3	0	0	32	0.0	0.0	0.125	0.0	0.0	0.15625	0.125	0.0	0.0	0.0	0.0	0.09375	0.0	0.0	0.09375	0.0	0.09375	0.09375	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3597	0	0	5	0	0	6	4	0	0	0	0	3	0	0	3	0	3	3	0	0	38	0.0	0.0	0.13157894736842105	0.0	0.0	0.15789473684210525	0.10526315789473684	0.0	0.0	0.0	0.0	0.07894736842105263	0.0	0.0	0.07894736842105263	0.0	0.07894736842105263	0.07894736842105263	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3598	0	0	4	0	0	5	4	0	0	0	0	3	0	0	3	0	3	3	0	0	32	0.0	0.0	0.125	0.0	0.0	0.15625	0.125	0.0	0.0	0.0	0.0	0.09375	0.0	0.0	0.09375	0.0	0.09375	0.09375	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3606	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	25	0.0	0.0	0.16	0.0	0.0	0.16	0.12	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.12	0.0	0.12	0.12	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3599	0	0	4	0	0	5	4	0	0	0	0	3	0	0	3	0	3	3	0	0	33	0.0	0.0	0.12121212121212122	0.0	0.0	0.15151515151515152	0.12121212121212122	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3600	0	0	4	0	0	5	4	0	0	0	0	3	0	0	3	0	3	3	0	0	32	0.0	0.0	0.125	0.0	0.0	0.15625	0.125	0.0	0.0	0.0	0.0	0.09375	0.0	0.0	0.09375	0.0	0.09375	0.09375	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3601	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	25	0.0	0.0	0.16	0.0	0.0	0.16	0.12	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.12	0.0	0.12	0.12	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3602	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	33	0.0	0.0	0.12121212121212122	0.0	0.0	0.12121212121212122	0.09090909090909091	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3603	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	29	0.0	0.0	0.13793103448275862	0.0	0.0	0.13793103448275862	0.10344827586206896	0.0	0.0	0.0	0.0	0.10344827586206896	0.0	0.0	0.10344827586206896	0.0	0.10344827586206896	0.10344827586206896	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3604	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	28	0.0	0.0	0.14285714285714285	0.0	0.0	0.14285714285714285	0.10714285714285714	0.0	0.0	0.0	0.0	0.10714285714285714	0.0	0.0	0.10714285714285714	0.0	0.10714285714285714	0.10714285714285714	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3605	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	33	0.0	0.0	0.12121212121212122	0.0	0.0	0.12121212121212122	0.09090909090909091	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3607	0	0	4	0	0	4	3	0	0	0	0	3	0	0	4	0	3	3	0	0	24	0.0	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	0.125	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.16666666666666666	0.0	0.125	0.125	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3608	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	30	0.0	0.0	0.13333333333333333	0.0	0.0	0.13333333333333333	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3609	0	0	4	0	0	4	3	0	0	0	0	3	0	0	3	0	3	3	0	0	30	0.0	0.0	0.13333333333333333	0.0	0.0	0.13333333333333333	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	1	1	0	0
3613	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3616	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	7	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3617	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3618	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3624	0	0	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	34	0.0	0.0	0.029411764705882353	0.0	0.0	0.029411764705882353	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
3628	0	0	1	2	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0.0	0.0	0.037037037037037035	0.07407407407407407	0.0	0.07407407407407407	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
3632	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.0	0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3904	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.0	0.0	0.0	0.1111111111111111	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3937	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3900	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3903	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0.0	0.0	0.0	0.1111111111111111	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3949	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0	0.0	0.0	0.125	0.0	0.0625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3908	0	0	0	1	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	17	0.0	0.0	0.0	0.058823529411764705	0.0	0.11764705882352941	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3909	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0.0	0.0	0.0	0.058823529411764705	0.0	0.11764705882352941	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3910	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0.0	0.0	0.0	0.05555555555555555	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3911	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3912	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3943	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0	0.0	0.0	0.07142857142857142	0.0	0.21428571428571427	0.21428571428571427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3913	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3914	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.0	0.0	0.0	0.047619047619047616	0.0	0.09523809523809523	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3915	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.0	0.0	0.0	0.047619047619047616	0.0	0.09523809523809523	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3916	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0.0	0.0	0.0	0.045454545454545456	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3920	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0	0.0	0.0	0.07142857142857142	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3923	0	0	0	1	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3924	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3925	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0.0	0.0	0.0	0.058823529411764705	0.0	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3926	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3927	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	23	0.0	0.0	0.0	0.043478260869565216	0.0	0.08695652173913043	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3928	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.0	0.0	0.0	0.1111111111111111	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3929	0	0	0	1	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	23	0.0	0.0	0.0	0.043478260869565216	0.0	0.08695652173913043	0.08695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3930	0	0	0	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	1	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.05	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
3931	0	0	0	1	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3932	0	0	0	1	0	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	20	0.0	0.0	0.0	0.05	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3941	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3942	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3946	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.0	0.0	0.0	0.14285714285714285	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3947	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0	0.0	0.0	0.125	0.0	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3948	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0.0	0.0	0.0	0.125	0.0	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3950	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.0	0.0	0.0	0.1111111111111111	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3951	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0.0	0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3952	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0.0	0.0	0.0	0.09523809523809523	0.0	0.09523809523809523	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3692	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3693	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3694	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3695	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3702	0	0	1	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	3	0	41	0.0	0.0	0.024390243902439025	0.07317073170731707	0.0	0.024390243902439025	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.07317073170731707	0.0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
3725	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0.0	0.0	0.05263157894736842	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3703	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	50	0.0	0.0	0.0	0.06	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.04	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
3704	0	0	1	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	55	0.0	0.0	0.01818181818181818	0.07272727272727272	0.0	0.01818181818181818	0.01818181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01818181818181818	0.0	0.0	0.0	0.03636363636363636	0.0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
